name,address,phone,id,url,rating,review_count,longitude,latitude,is_closed
Mast Park,"9125 Carlton Hills Blvd Santee, CA 92071",,reStyCeC7RjFPqMNwENbUA,https://www.yelp.com/biz/mast-park-santee?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,36,-116.9971779,32.8430021,FALSE
Aztec Aquaplex SDSU,"5375 Remington Rd San Diego, CA 92115",16195947946,GY5wKcob5zgIez0Xnp76eA,https://www.yelp.com/biz/aztec-aquaplex-sdsu-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,18,-117.0800476,32.7748489,FALSE
Self Realization Fellowship Hermitage & Meditation Gardens,"215 K St Encinitas, CA 92024",17607532888,Irvd6G2h5mMZAmUgta106Q,https://www.yelp.com/biz/self-realization-fellowship-hermitage-and-meditation-gardens-encinitas-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,345,-117.294653,33.036573,FALSE
Harry Griffen Park,"9550 Milden St La Mesa, CA 91942",,j8QTzn51pss9_IlAbasvCA,https://www.yelp.com/biz/harry-griffen-park-la-mesa?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,26,-116.9909089,32.7833834,FALSE
Lake Hodges Reservoir,"Lake Dr Escondido, CA 92033",17604322023,M8ZEMZDeXLlaAaOwakNovA,https://www.yelp.com/biz/lake-hodges-reservoir-escondido?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,54,-117.108637,33.066039,FALSE
Lake Jennings,"9535 Harritt Rd San Diego, CA 92101",16193901623,AqffHC2IuU3Ux21b0SWZhg,https://www.yelp.com/biz/lake-jennings-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,136,-116.8864338,32.85172154,FALSE
Mt Helix Park,"4901 Mt Helix Dr La Mesa, CA 91941",16197414363,TyRadt1UsU-D2Gr7kWnvxg,https://www.yelp.com/biz/mt-helix-park-la-mesa?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,84,-116.9825033,32.7669811,FALSE
"Robert Egger, Sr. - South Bay Recreation Center","1885 Coronado Ave San Diego, CA 92154",16194240470,u5Kta8TZbWIjeVQstzdE1g,https://www.yelp.com/biz/robert-egger-sr-south-bay-recreation-center-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,15,-117.094233,32.57498747,FALSE
Montgomery-Waller Park,"3020 Coronado Ave San Diego, CA 92154",16194240466,blocKLGrSSnnit0DmeQe6Q,https://www.yelp.com/biz/montgomery-waller-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,8,-117.0668348,32.5777643,FALSE
Coast Boulevard Park,"Village Of La Jolla San Diego, CA 92037",,dxpm16dxs8HERvQ2ZDedBw,https://www.yelp.com/biz/coast-boulevard-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,4,-117.2792777,32.84391897,FALSE
Ellen Browning Scripps Park,"1133 Coast Blvd La Jolla, CA 92039",16192365555,vVBX6qTsnCtp8Cxvn-IUxQ,https://www.yelp.com/biz/ellen-browning-scripps-park-la-jolla?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,52,-117.273864,32.849273,FALSE
Crown Point,"Corona Oriente Rd San Diego, CA 92109",,asfuOOEnBNv8nq3kjckLzw,https://www.yelp.com/biz/crown-point-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,68,-117.23379,32.78681,FALSE
Florida Canyon,"Florida St San Diego, CA 92101",,I3WnPNnABroaj7A0-rI_vA,https://www.yelp.com/biz/florida-canyon-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,24,-117.1424463,32.72683341,FALSE
Point Loma,"1800 Cabrillo Memorial Dr San Diego, CA 92106",16195575450,TXIpt28DiQw-yEia_vZNsA,https://www.yelp.com/biz/point-loma-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,75,-117.2375107,32.6838861,FALSE
Desert Garden,"Balboa Park Village Pl and Park Ave San Diego, CA 92101",,ZQbXoP4Xej9NEugRkiYnwg,https://www.yelp.com/biz/desert-garden-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,22,-117.145578,32.733483,FALSE
Canyonside Community Park,"12350 Black Mountain Rd San Diego, CA 92129",18585388131,31UO0yItZFTnj1JXqT-LrQ,https://www.yelp.com/biz/canyonside-community-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,7,-117.130233,32.94215006,FALSE
Rancho Penasquitos Off Leash Area,"Salmon River Rd & Fairgrove Ln San Diego, CA 92129",,UIWGIWeEg0viG9Giz7xhfg,https://www.yelp.com/biz/rancho-penasquitos-off-leash-area-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,62,-117.12145,32.95787,FALSE
Standley Recreation Center,"3585 Governor Dr San Diego, CA 92122",18585521652,DGSHUCKxPA7F47S0hb0O0w,https://www.yelp.com/biz/standley-recreation-center-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,3,-117.21011,32.85066,FALSE
Tierrasanta Community Park and Recreation Center,"11220 Clairemont Mesa Blvd San Diego, CA 92124",18585731393,WMNzhKMJP-SYdsikmiCvwA,https://www.yelp.com/biz/tierrasanta-community-park-and-recreation-center-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,25,-117.0868765,32.8294852,FALSE
Shepard Canyon,"Santo Rd San Diego, CA 92124",,Rh9tAzWN6T_op4vlDgJALw,https://www.yelp.com/biz/shepard-canyon-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,2,-117.1010711,32.83335213,FALSE
North Fortuna Summit,"North Fortuna Mountain Summit Trl San Diego, CA 92093",,PM8SDr30fVDG7PMnXp2bqQ,https://www.yelp.com/biz/north-fortuna-summit-san-diego-5?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,5,-117.22834,32.87966,FALSE
Moonlight State Beach,"400 B St Encinitas, CA 92024",17606332740,E0f0gA0uRM9t02PhVnZWmw,https://www.yelp.com/biz/moonlight-state-beach-encinitas?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,324,-117.2980769,33.04798183,FALSE
San Diego River Crossing Trail,"San Diego, CA 92124",,WxX9vuvC1s81Q1xfVrdTpQ,https://www.yelp.com/biz/san-diego-river-crossing-trail-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,1,-117.08932,32.81974,FALSE
Damato Skatepark,"4559 Shields St San Diego, CA 92124",,SY0ZYnENP-BdyaKSkxgCTQ,https://www.yelp.com/biz/damato-skatepark-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,7,-117.1099986,32.8185555,FALSE
Adams Avenue Recreation Center,"3491 Adams Ave San Diego, CA 92116",16192351149,kKU4fhHWyU-fIDMIMhpauQ,https://www.yelp.com/biz/adams-avenue-recreation-center-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,4,-117.1175778,32.7631951,FALSE
Ocean Beach Park,"Ebers St Ocean Beach San Diego, CA 92107",,f59m60ZEexbVEKm1ifzTiQ,https://www.yelp.com/biz/ocean-beach-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,3,-117.2468414,32.7425499,FALSE
Ocean Beach Municipal Pier,"1950 Abbott St San Diego, CA 92107",18585819982,ePFkA6_nU-Bfsm4_pqAHzw,https://www.yelp.com/biz/ocean-beach-municipal-pier-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,137,-117.2535765,32.74712583,FALSE
Ocean Beach Boardwalk,"1950 Abbott St Between Niagara Avenue and Santa Monica Avenue San Diego, CA 92107",,P8HRGkaBKdpV9qCefs2CEQ,https://www.yelp.com/biz/ocean-beach-boardwalk-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,20,-117.2520627,32.748976,FALSE
Ocean Beach Dog Beach,"End Of Voltaire St Ocean Beach, CA 92107",16195258213,SyfLgdJeRu_jPtNBCvFSnA,https://www.yelp.com/biz/ocean-beach-dog-beach-ocean-beach?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,561,-117.24315,32.74991,FALSE
Sunset Cliffs Bridge,"San Diego, CA 92101",,qkDE6Q6R3Vsdy2HQvLQmvg,https://www.yelp.com/biz/sunset-cliffs-bridge-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,7,-117.16232,32.71859,FALSE
Ocean Beach Veteran's Memorial,"5099 Newport Ave San Diego, CA 92107",,0L6cET3FLoKwyl-MIo6HDA,https://www.yelp.com/biz/ocean-beach-veterans-memorial-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,1,-117.2525783,32.74773375,FALSE
Robb Athletic Field,"2525 Bacon St San Diego, CA 92107",16195311563,LOb0ooHGlXbfBZfebk9SLg,https://www.yelp.com/biz/robb-athletic-field-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,6,-117.2414578,32.754366,FALSE
Belmont Park,"3146 Mission Blvd San Diego, CA 92109",18584881549,#NAME?,https://www.yelp.com/biz/belmont-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,669,-117.25108,32.76993,FALSE
Point Loma Association,"San Diego, CA 92166",16192258200,EJ3KfvUMpbm2DKAiBTwJhA,https://www.yelp.com/biz/point-loma-association-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,1,-117.23132,32.72112,FALSE
Swami's State Beach,"1298 S Coast Hwy 101 Encinitas, CA 92024",17606332740,txQJDV4gQTpQJB8ht4y2ng,https://www.yelp.com/biz/swamis-state-beach-encinitas?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,76,-117.2916674,33.0351999,FALSE
Silver Strand State Beach,"5000 Hwy 75 Coronado, CA 92118",16194355184,F9yp1hLzVgJN3Vcf1EDOZg,https://www.yelp.com/biz/silver-strand-state-beach-coronado?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,203,-117.142175,32.634791,FALSE
Cardiff State Beach,"2504 S Coast Hwy 101 Cardiff By The Sea, CA 92007",17607535091,Yrk8VcwhkWR4KTPars9Sqw,https://www.yelp.com/biz/cardiff-state-beach-cardiff-by-the-sea?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,93,-117.2775996,33.0031134,FALSE
Imperial Beach Pier,"10 Evergreen Ave Imperial Beach, CA 91932",,5qkrEHlSRwlnvJq4ndyAEQ,https://www.yelp.com/biz/imperial-beach-pier-imperial-beach?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,168,-117.1349022,32.57953911,FALSE
San Ysidro Port of Entry,"720 E San Ysidro Blvd San Diego, CA 92173",16196908900,_t1UIUpfFjiw8Wndzv5B1A,https://www.yelp.com/biz/san-ysidro-port-of-entry-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,110,-117.0292036,32.54360628,FALSE
Diesel Salon,"4222 Adams Ave San Diego, CA 92116",16192809611,ZJYoSRYgD1efWLE2hFd9zw,https://www.yelp.com/biz/diesel-salon-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,597,-117.1041311,32.76338226,FALSE
Style Lounge Salon,"540 6th Ave San Diego, CA 92101",16195016821,gjeXJykRc3w8zpNyG0nR4A,https://www.yelp.com/biz/style-lounge-salon-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,436,-117.15946,32.71097,FALSE
CurlCraft,"3800 Ray St San Diego, CA 92104",,49BK2ebbUZMmGG1brj-ilg,https://www.yelp.com/biz/curlcraft-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,32,-117.1293405,32.7475282,FALSE
Hair Drezzers On Fire,"3463 Adams Ave San Diego, CA 92116",16192813473,MQaqfbmqIt4cl8FH5b5a0g,https://www.yelp.com/biz/hair-drezzers-on-fire-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,735,-117.118602,32.763147,FALSE
Laila Salon,"3020 Juniper St San Diego, CA 92104",16192803704,P4u5hsMYvJbTavrMkkO0Bw,https://www.yelp.com/biz/laila-salon-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,11,-117.12932,32.72983,FALSE
Salon on 30th,"2225 30th St San Diego, CA 92104",16192841687,SrDVyIrZcoPT20dX39q9Nw,https://www.yelp.com/biz/salon-on-30th-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,779,-117.12995,32.72917,FALSE
The Color Collective Salon,"1807 Robinson Ave Ste 104,105 San Diego, CA 92103",16192305900,2EqkrFvgLL7GLJly_Peu3A,https://www.yelp.com/biz/the-color-collective-salon-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,40,-117.1457522,32.746161,FALSE
Tokyo Blaq,"8252 Clairemont Mesa Blvd Ste D San Diego, CA 92111",18582767093,PE8I1Nv27uEbRy0313_5Fg,https://www.yelp.com/biz/tokyo-blaq-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,204,-117.14622,32.83348,FALSE
Raven & Sage Collective,"3830 30th St San Diego, CA 92104",16199559166,tJK3_R14tjnHmZnek7HOKw,https://www.yelp.com/biz/raven-and-sage-collective-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,68,-117.1302753,32.7477538,FALSE
Hello Bella Nail & Spa,"7878 Clairemont Mesa Blvd San Diego, CA 92111",18582795557,nIQo_87JZRFASTye1mYKaQ,https://www.yelp.com/biz/hello-bella-nail-and-spa-san-diego-3?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,846,-117.15168,32.83326,FALSE
Old Cactus Garden,"Balboa Park Pan American Rd W and Pan American Pl W San Diego, CA 92101",,JVM0SU63c_2aC5Acj865GQ,https://www.yelp.com/biz/old-cactus-garden-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,13,-117.154183,32.730974,FALSE
Tourmaline Surf Park,"600 Tourmaline St San Diego, CA 92109",16195258213,bQ23dNv5lKp3x-uBHTJaow,https://www.yelp.com/biz/tourmaline-surf-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,69,-117.2611839,32.80581348,FALSE
Bird Rock,"5666 La Jolla Blvd Ste 168 La Jolla, CA 92037",,20na2AxihirlDbal3QXdsA,https://www.yelp.com/biz/bird-rock-la-jolla?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,19,-117.27071,32.81512,FALSE
Bird Shit Rock,"1200 Block Of Sunset Cliffs Blvd San Diego, CA 92107",16195258213,WZcSaTi8qUkOAZ8f_xiFug,https://www.yelp.com/biz/bird-shit-rock-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,4,-117.2563371,32.73342257,FALSE
False Point,"Sea Ridge Dr & Linda Way San Diego, CA 92037",,MKQx1QJbRBUi_QqduGHY8A,https://www.yelp.com/biz/false-point-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,6,-117.2661649,32.80842449,FALSE
La Jolla Underwater Park,"1160 Coast Blvd San Diego, CA 92037",16195258213,TNMgkhIxcztYm9f1Wp2wYw,https://www.yelp.com/biz/la-jolla-underwater-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,19,-117.273829,32.850514,FALSE
Cat Jetty,"2510 Quivira Ct San Diego, CA 92109",16195258213,6QSPROjly0qb-xmyprYX9A,https://www.yelp.com/biz/cat-jetty-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,12,-117.2413111,32.759225,FALSE
Spanish Landing Park East,"3900 N Harbor Dr San  Diego, CA 92101",16196866200,Mu665T_AJaQQkQVPmRO_7g,https://www.yelp.com/biz/spanish-landing-park-east-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,30,-117.2041184,32.7291851,FALSE
Sweetwater Summit Campground,"3218 Summit Meadow Rd Bonita, CA 91902",16194727572,avxq4G45hRoTpEDNuVMoQg,https://www.yelp.com/biz/sweetwater-summit-campground-bonita?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,62,-117.0062713,32.68405106,FALSE
Mt. Acadia Neighborhood Park,"3865 Mt Acadia Blvd San Diego, CA 92111",,XfwVVW52OZfk9ywC-5TKzQ,https://www.yelp.com/biz/mt-acadia-neighborhood-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,8,-117.1810624,32.8112039,FALSE
Old Town San Diego State Historic Park,"4002 Wallace St San Diego, CA 92110",16192205422,a3jriLHsbHW3V2D1-Kfpeg,https://www.yelp.com/biz/old-town-san-diego-state-historic-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,542,-117.1979056,32.7549402,FALSE
Fleet Science Center,"1875 El Prado Balboa Park San Diego, CA 92101",16192381233,LeI8ftYlXIzIoG17JeQMkw,https://www.yelp.com/biz/fleet-science-center-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,378,-117.14737,32.73133,FALSE
San Diego Natural History Museum,"1788 El Prado San Diego, CA 92101",16192323821,Xlnhm2GZZCDQbIoLvLXObw,https://www.yelp.com/biz/san-diego-natural-history-museum-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,418,-117.1473889,32.73236259,FALSE
Museum of Man,"1350 El Prado San Diego, CA 92101",16192392001,kqJX1QZqDfXa8xW7bxYSSg,https://www.yelp.com/biz/museum-of-man-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,311,-117.1523561,32.73177243,FALSE
San Diego Museum Of Art,"1450 El Prado Balboa Park San Diego, CA 92101",16192327931,tMsDDLyOS2zFdH9yJVtS0w,https://www.yelp.com/biz/san-diego-museum-of-art-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,244,-117.1503996,32.7315349,FALSE
San Diego Children's Discovery Museum,"320 N Broadway Escondido, CA 92025",17602337755,LbqlTl-0hLfsFQD3lNLKZw,https://www.yelp.com/biz/san-diego-childrens-discovery-museum-escondido-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,246,-117.08235,33.12451,FALSE
Brick Vault,"4110 Sorrento Valley Blvd Ste C San Diego, CA 92121",,TGt9R5qqxVEEdDHZLCuUXg,https://www.yelp.com/biz/brick-vault-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,4,-117.2171,32.904668,FALSE
The New Children's Museum,"200 W Island Ave San Diego, CA 92101",16192338792,#NAME?,https://www.yelp.com/biz/the-new-childrens-museum-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,547,-117.16515,32.71066,FALSE
Creation and Earth History Museum,"10946 Woodside Ave N Santee, CA 92071",16195991104,5frkB93QeUXfVNECv0SAVQ,https://www.yelp.com/biz/creation-and-earth-history-museum-santee?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,88,-116.9594505,32.84519741,FALSE
Old Town Model Railroad Depot,"2415 San Diego Ave Ste 107 San Diego, CA 92110",16192999015,7NsuXNgpsN5e4b19A7ITQw,https://www.yelp.com/biz/old-town-model-railroad-depot-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,119,-117.1937937,32.7516379,FALSE
