id,rating,text
Colina Park Golf Course,5,Was greeted by friendly professionals. Strict safety guidelines and  structures in place for player safety. I met Park manager Rick and Pro Shop manager JR....
Colina del Sol Pool,4,This is such a good pool to visit on a hot sunny day it's very calm and the employees are nice. The pool starts from 2 1/2 and it keeps going to 6 feet or...
Presidio Hills Golf Course,5,"This is a place for hacks and for serious players, it is usually the in-betweens who gripe, i.e. those fools who frequent River Walk and Mission Bay and..."
Presidio Hills Golf Course,1,Not much of a golf course left. Only grass is on the greens. We were the only ones playing on a Sunday afternoon. Played 4 holes and left. So sad to see...
Presidio Hills Golf Course,2,Love this place. Perfect for short game practice. The 16th hole is hard to find so look at the course map to locate before heading out. Took me an hour to...
City of San Diego,5,"So this was my first time hanging out in San Diego and Coronado beach 

Man I feel like I have totally been sleeping on San Diego and missing out on tons of..."
City of San Diego,5,"One of my favorite cities in the world to come and have fun which is about an hour away from me. San Diego has a lot to offer, The Mexican border, Baja,..."
City of San Diego,5,San Diego always has a place in my heart. The memories of weekend getaway with friends and partying way to hard at the bars and clubs. Having to wake up so...
Chollas Lake Park,5,I LOVE CHOLLAS LAKE!!!  I've been going to Chollas for several decades and it is still one of my favourite serene and scenic spots in the city.  It reminds...
Chollas Lake Park,4,I enjoy this park because it's pretty big and open. There's a lake in the middle with a path to walk around that's about .8 miles long. So it's definitely...
Chollas Lake Park,4,Great park for less aggressive bicycling or walking around the lake.  I love seeing the ducks and the refuge in the middle of the city.   Parking is...
Charles Lewis III Memorial Park,5,"This little park is perfect for people with small choldren or for people that live next door in the apartment complex.

No grills.

No basketball hoops.

It..."
Charles Lewis III Memorial Park,3,A cool little park in City heights. I found it on a Google search when  I went to Captain Sam's and wanted a place to eat my chicken wings. It has a nice...
Charles Lewis III Memorial Park,5,I'm only going to review the dog park. Didn't get to walk over to the human park. This park isn't that big but it's perfect for small-medium dogs. There...
Lake Miramar,5,"Covid or no Covid one has to be out and about. 
Lake Miramar is a mix use facility... crawl, walk,  run, or bike you can do it on this five mile loop.

I..."
Lake Miramar,5,"Definitely worth the price of admission. 

Parking is limited but the nearby library is available if needed.

With many picnic benches available, it is an..."
Lake Miramar,5,"Miramar lake was a great place to be outdoors and yet have an opportunity to exercise with the paved roads and workout stations.   I say WAS, because with..."
San Diego School of Survival,5,"Thought I had left a review a while back... and, apparently, had not!  Anyway, no time for a lengthy review, just gotta say that I really enjoyed the class..."
San Diego School of Survival,5,"I participated in the field Land Navigation course yesterday, Sunday 4/29 (after taking the class field Land Navigation course) and had a blast. Not only..."
San Diego School of Survival,5,"Working with this company was easy and affordable! I really felt I should had paid them more for the amount of value that I received from them.

The best..."
Memorial Skate Park,4,"One of the best skateparks in San Diego area.  Two great bowls, one for more advanced and one for beginners.  Street section consists of two stair cases..."
Memorial Skate Park,3,"This skate park is located in Logan Heights. I am not a skate park kind of person. I am more of a foodie and barfly kinda girl. That being said, I came here..."
Memorial Skate Park,4,"I was pleasantly surprised at the design of the skate park.

Near the entrance, there was a quick shallow bowl.  In the middle, more of a street section..."
Memorial Park,1,"I come here to walk (and for Pokémon Go), but I wouldn't stay for long. I get scared sometimes. The homeless people aren't my concern, but like a lot of..."
Memorial Park,1,We used to go to this park when I was a kid. Either for a family picnic or just kids getting away from the house. Now I wouldn't advise letting children...
Memorial Park,1,Park is full of homeless n people getting high! Hate that I can't take my daughter here I use to have picnics with my parents here as a lil girl n come see...
War Memorial Building,5,A cool place to visit and learn a very important part of our country's history. The place is well maintained and the staff are friendly.
War Memorial Building,3,"Older building but it could be a good event space depending on your needs. There is an auditorium with a wood dance floor, stage, and kitchen. I believe the..."
Memorial Park,3,"Nice park hidden from the view of the nearby major streets. Baseball fields, a children's area, basketball courts, and even a swimming pool.

My only gripe..."
Memorial Park,3,This park has many great activities offered and allot to do with the little ones how ever its always filled with older men playing there and taking over the...
Memorial Park,4,"Wow!  This place has it all - basketball courts, plenty of baseball fields, a large grassy area currently used a lot for soccer practice, and a swimming..."
El Camino Memorial Park,5,"Kimberly was respectful, thoughtful, kind, comforting, and caring throughout the entire process from planning to the day of services, to follow up..."
El Camino Memorial Park,2,I have mixed thoughts. In 1989 when my father passed away.   I visit and  spent a lot of time at his site.  He was under the huge pine tree when you first...
El Camino Memorial Park,5,"2020 really really rough year. I lost three family members and all three were buried here. And I am very glad! It is a beautiful, wonderful place and I had..."
